Term,Term,Semester,College or School,College Description,Department,Class Subject,Class Number,Class,Course,Class Section,Career,Course Class Description,Enrollment Capacity,Total Enrolled,Component,Room Number,Days of the Week,Class Start Time,Class End Time,Class on Monday,Class on Tuesday,Class on Wednesday,Class on Thursday,Class on Friday,Class on Saturday,Class on Sunday,Class Start Date,Class End Date,Professor Name,Summer Session,Class Location Description,City
1253,Summer 2025,Summer 2025,SMHM,"College of Mrch, Hosp, Tourism","Merchndsng, Hosptlty & Tourism",CMHT,5000,CMHT 5000,CMHT 5000,888,Graduate,GLOBAL DISCOVERY,1,1,CRE,Z-ITFRUK,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Pookulangara,Sanjukta Arun",5W1,"Italy, France, UK",
1253,Summer 2025,Summer 2025,SMHM,"College of Mrch, Hosp, Tourism","Merchndsng, Hosptlty & Tourism",CMHT,5000,CMHT 5000,CMHT 5000,889,Graduate,GLOBAL DISCOVERY,1,1,CRE,Z-JPNWPU,,,,N,N,N,N,N,N,N,5/12/2025,5/30/2025,"Uglow,Todd Anthony",3W1,WPU Hotel,"Shinjuku City, Tokyo"
1253,Summer 2025,Summer 2025,SMHM,"College of Mrch, Hosp, Tourism","Merchndsng, Hosptlty & Tourism",CMHT,5000,CMHT 5000,CMHT 5000,898,Graduate,GLOBAL DISCOVERY,1,2,CRE,ITAL,,,,N,N,N,N,N,N,N,5/18/2025,5/30/2025,,3W1,Scuola Internazionale di Alta,Volterra
1253,Summer 2025,Summer 2025,SMHM,"College of Mrch, Hosp, Tourism","Merchndsng, Hosptlty & Tourism",CMHT,5000,CMHT 5000,CMHT 5000,898,Graduate,GLOBAL DISCOVERY,1,2,CRE,NO ASSGN,,,,N,N,N,N,N,N,N,5/12/2025,5/13/2025,"Wen,Han",3W1,Scuola Internazionale di Alta,Volterra
1253,Summer 2025,Summer 2025,SMHM,"College of Mrch, Hosp, Tourism","Merchndsng, Hosptlty & Tourism",CMHT,5550,CMHT 5550,CMHT 5550,401,Graduate,PROMO STRATEGIES,30,14,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Kim,Haejung",5W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,SMHM,"College of Mrch, Hosp, Tourism","Merchndsng, Hosptlty & Tourism",CMHT,3950,CMHT 3950,CMHT 3950,401,Undergraduate,CONSUMER EXPERIENCES,75,37,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Chakraborty,Swagata",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,SMHM,"College of Mrch, Hosp, Tourism","Merchndsng, Hosptlty & Tourism",CMHT,4000,CMHT 4000,CMHT 4000,888,Undergraduate,GLOBAL DISCOVERY,21,14,CRE,ITAL,,,,N,N,N,N,N,N,N,5/18/2025,5/30/2025,,3W1,Scuola Internazionale di Alta,Volterra
1253,Summer 2025,Summer 2025,SMHM,"College of Mrch, Hosp, Tourism","Merchndsng, Hosptlty & Tourism",CMHT,4000,CMHT 4000,CMHT 4000,888,Undergraduate,GLOBAL DISCOVERY,21,14,CRE,NO ASSGN,,,,N,N,N,N,N,N,N,5/12/2025,5/13/2025,"Wen,Han",3W1,Scuola Internazionale di Alta,Volterra
1253,Summer 2025,Summer 2025,SMHM,"College of Mrch, Hosp, Tourism","Merchndsng, Hosptlty & Tourism",CMHT,4000,CMHT 4000,CMHT 4000,889,Undergraduate,GLOBAL DISCOVERY,23,18,CRE,Z-JPNWPU,,,,N,N,N,N,N,N,N,5/12/2025,5/30/2025,"Uglow,Todd Anthony",3W1,WPU Hotel,"Shinjuku City, Tokyo"
1253,Summer 2025,Summer 2025,SMHM,"College of Mrch, Hosp, Tourism","Merchndsng, Hosptlty & Tourism",CMHT,4750,CMHT 4750,CMHT 4750,401,Undergraduate,DIVERSE WORKFORCE,100,39,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Mhlanga,Luwis A",5W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,SMHM,"College of Mrch, Hosp, Tourism","Merchndsng, Hosptlty & Tourism",CMHT,4750,CMHT 4750,CMHT 4750,402,Undergraduate,DIVERSE WORKFORCE,50,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,SMHM,"College of Mrch, Hosp, Tourism","Merchndsng, Hosptlty & Tourism",CMHT,4790,CMHT 4790,CMHT 4790,401,Undergraduate,CMHT INTERNSHIP,60,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Hickman,Mary-Therese",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,SMHM,"College of Mrch, Hosp, Tourism","Merchndsng, Hosptlty & Tourism",CMHT,4790,CMHT 4790,CMHT 4790,402,Undergraduate,CMHT INTERNSHIP,80,10,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Zorola,Marissa Sanchez",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,SMHM,"College of Mrch, Hosp, Tourism","Merchndsng, Hosptlty & Tourism",CMHT,5550,CMHT 5550,CMHT 5550,461,Undergraduate,PROMO STRATEGIES,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Kim,Haejung",5W1,Accelerated Online Program,
1253,Summer 2025,Summer 2025,COENG,College of Engineering,Mechanical Engineering,CNET,3440,CNET 3440,CNET 3440,1,Undergraduate,STEEL STRUCTURES,25,2,CRE,NTDP F185,MW,10:00:00.000000AM,11:50:00.000000AM,Y,N,Y,N,N,N,N,5/19/2025,7/25/2025,"Rashidyan,Saman",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COENG,College of Engineering,Engineering Technology,CNET,3445,CNET 3445,CNET 3445,1,Undergraduate,STEEL STRUCT,25,8,CRE,NTDP F185,MW,10:00:00.000000AM,11:50:00.000000AM,Y,N,Y,N,N,N,N,5/19/2025,7/25/2025,"Rashidyan,Saman",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COENG,College of Engineering,Mechanical Engineering,CNET,4920,CNET 4920,CNET 4920,1,Undergraduate,COOP-ED-INTERN,1,3,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Yu,Cheng",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Communication Studies,COMM,5481,COMM 5481,COMM 5481,706,Graduate,GRAD INTERNSHIP,1,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Morrissey,Megan Elizabeth",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Communication Studies,COMM,5900,COMM 5900,COMM 5900,888,Graduate,SPECIAL PROBLEMS,1,0,CRE,NO ASSGN,,,,N,N,N,N,N,N,N,6/23/2025,7/1/2025,"Lain,Brian A",5W2,Art Hotel Nippori Lungwood,"Arakawa-ku,Tokyo"
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Communication Studies,COMM,5900,COMM 5900,COMM 5900,888,Graduate,SPECIAL PROBLEMS,1,0,CRE,Z-JAPANOS,,,,N,N,N,N,N,N,N,7/2/2025,7/17/2025,,5W2,Art Hotel Nippori Lungwood,"Arakawa-ku,Tokyo"
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Communication Studies,COMM,1010,COMM 1010,COMM 1010,401,Undergraduate,INTRO TO COMM,100,74,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Anderson-Lain,Karen Ann",5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Communication Studies,COMM,2020,COMM 2020,COMM 2020,401,Undergraduate,INTERPERSONAL COMM,75,19,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"McGlynn III,Joseph",5W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Communication Studies,COMM,3320,COMM 3320,COMM 3320,401,Undergraduate,COMM & CONFLICT MGMT,30,31,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Richardson,Brian K",5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Communication Studies,COMM,3420,COMM 3420,COMM 3420,401,Undergraduate,COMM AND NEW TECH,40,30,CRE,Internet,,,,N,N,N,N,N,N,N,5/12/2025,5/30/2025,"Wang,Zuoming",3W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Communication Studies,COMM,3820,COMM 3820,COMM 3820,402,Undergraduate,SOCIAL MEDIA,30,25,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Byers,Lori Ann",5W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Communication Studies,COMM,4240,COMM 4240,COMM 4240,888,Undergraduate,RHETORIC & POP CULTURE,35,18,CRE,NO ASSGN,,,,N,N,N,N,N,N,N,6/23/2025,7/1/2025,"Lain,Brian A",5W2,Art Hotel Nippori Lungwood,"Arakawa-ku,Tokyo"
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Communication Studies,COMM,4240,COMM 4240,COMM 4240,888,Undergraduate,RHETORIC & POP CULTURE,35,18,CRE,Z-JAPANOS,,,,N,N,N,N,N,N,N,7/2/2025,7/17/2025,,5W2,Art Hotel Nippori Lungwood,"Arakawa-ku,Tokyo"
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Communication Studies,COMM,4320,COMM 4320,COMM 4320,401,Undergraduate,VIRTUAL GAMING,30,25,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Ahmed,Iftekhar",5W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Communication Studies,COMM,4800,COMM 4800,COMM 4800,1,Undergraduate,COMM INTERNSHIP,5,2,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Enck,Suzanne Marie",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Communication Studies,COMM,4800,COMM 4800,COMM 4800,2,Undergraduate,COMM INTERNSHIP,5,1,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"O'Connor,Erin Ann",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Communication Studies,COMM,4849,COMM 4849,COMM 4849,402,Undergraduate,TOPICS IN RHET,30,14,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"O'Connor,Erin Ann",5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Communication Studies,COMM,4900,COMM 4900,COMM 4900,700,Undergraduate,SPECIAL PROBLEMS,0,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Enck,Suzanne Marie",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,College of Science,COS,2300,COS 2300,COS 2300,1,Undergraduate,SHADOWING HEALTH PROF,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Gomez,Rodolfo",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5200,COUN 5200,COUN 5200,1,Graduate,COUNSELING ADOLESCENTS,25,33,CRE,WH   117,T,12:00:00.000000PM, 3:50:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,"Yousef,Dina Kamal",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5200,COUN 5200,COUN 5200,202,Graduate,COUNSELING ADOLESCENTS,24,19,CRE,MATT 114,T, 2:00:00.000000PM, 5:50:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,"Williams,Brittany Shanice",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5290,COUN 5290,COUN 5290,13,Graduate,ETH LEG ISSUES IN CMHC,20,11,CRE,WH   114,T, 2:00:00.000000PM, 5:50:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,"Turner,Krystal K.",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5290,COUN 5290,COUN 5290,400,Graduate,ETH LEG ISSUES IN CMHC,35,35,CRE,Internet,W, 5:30:00.000000PM, 9:20:00.000000PM,N,N,Y,N,N,N,N,5/19/2025,7/25/2025,"Taylor,Jenna Leigh",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5300,COUN 5300,COUN 5300,400,Graduate,ETHICS PROG DEV CMHC,35,30,CRE,Internet,M, 5:30:00.000000PM, 9:20:00.000000PM,Y,N,N,N,N,N,N,5/19/2025,7/25/2025,"Bassir,Ametis Kristen",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5460,COUN 5460,COUN 5460,15,Graduate,ETHICS PROG DEV SCHOOL,12,0,CRE,WSC2 155,T, 2:00:00.000000PM, 5:50:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,"Dafoe,Eric Cameron",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5460,COUN 5460,COUN 5460,203,Graduate,ETHICS PROG DEV SCHOOL,12,9,CRE,WH   213,T, 9:00:00.000000AM,12:50:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,"Williams,Brittany Shanice",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5480,COUN 5480,COUN 5480,13,Graduate,DX AND TX IN CNSLNG,20,11,CRE,WH   114,T, 9:00:00.000000AM,12:50:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,"Tran,Kamiron",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5480,COUN 5480,COUN 5480,400,Graduate,DX AND TX IN CNSLNG,35,32,CRE,Internet,M, 5:30:00.000000PM, 9:20:00.000000PM,Y,N,N,N,N,N,N,5/19/2025,7/25/2025,"Sobrino,Mario David",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5490,COUN 5490,COUN 5490,1,Graduate,ABNORMAL BEHAVIOR,25,27,CRE,WH   115,R,12:00:00.000000PM, 3:50:00.000000PM,N,N,N,Y,N,N,N,5/19/2025,7/25/2025,"Silveus,Sarah Alexis",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5580,COUN 5580,COUN 5580,1,Graduate,FAMILY COUNSELING,25,27,CRE,WH   112,R, 5:30:00.000000PM, 9:20:00.000000PM,N,N,N,Y,N,N,N,5/19/2025,7/25/2025,"Martinez,Amber-Lea Michelle Fiedler",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5610,COUN 5610,COUN 5610,1,Graduate,ADDICTION COUNSELING,25,33,CRE,BLB  260,T, 5:30:00.000000PM, 9:20:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,"Sobrino,Mario David",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5660,COUN 5660,COUN 5660,1,Graduate,ADV COUN SKILLS,15,0,CRE,WSC2 155,W, 5:30:00.000000PM, 9:50:00.000000PM,N,N,Y,N,N,N,N,5/19/2025,7/25/2025,"Bassir,Ametis Kristen",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5660,COUN 5660,COUN 5660,2,Graduate,ADV COUN SKILLS,15,0,CRE,WSC2 154,W, 5:30:00.000000PM, 9:50:00.000000PM,N,N,Y,N,N,N,N,5/19/2025,7/25/2025,"Turner,Krystal K.",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5670,COUN 5670,COUN 5670,400,Graduate,DEV PROC & STRAT,35,33,CRE,Internet,T,12:00:00.000000PM, 3:50:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,"Walker,Madison Marie",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5680,COUN 5680,COUN 5680,15,Graduate,ESSENTIAL COUN SKILLS,15,0,CRE,WSC2 155,T, 9:00:00.000000AM,12:50:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,"Dafoe,Eric Cameron",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5700,COUN 5700,COUN 5700,1,Graduate,INTRO PLAY THRPY,12,14,CRE,MHA  176,M,12:00:00.000000PM, 3:50:00.000000PM,Y,N,N,N,N,N,N,5/19/2025,7/25/2025,"Turner,Krystal K.",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5700,COUN 5700,COUN 5700,201,Graduate,INTRO PLAY THRPY,24,20,CRE,MHA  176,R, 9:00:00.000000AM,12:50:00.000000PM,N,N,N,Y,N,N,N,5/19/2025,7/25/2025,"Solt,Misty D",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5720,COUN 5720,COUN 5720,401,Graduate,INTERN IN COUNSELING I,12,0,CRE,Internet,T, 5:30:00.000000PM, 8:20:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,"Tran,Kamiron",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5720,COUN 5720,COUN 5720,402,Graduate,INTERN IN COUNSELING I,12,0,CRE,Internet,R, 5:30:00.000000PM, 8:20:00.000000PM,N,N,N,Y,N,N,N,5/19/2025,7/25/2025,"Carlson,Sarah Ellen",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5720,COUN 5720,COUN 5720,403,Graduate,INTERN IN COUNSELING I,12,0,CRE,Internet,M, 5:30:00.000000PM, 8:20:00.000000PM,Y,N,N,N,N,N,N,5/19/2025,7/25/2025,"Yurkovich,Chelsea Victoria",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5720,COUN 5720,COUN 5720,404,Graduate,INTERN IN COUNSELING I,12,0,CRE,Internet,W, 1:00:00.000000PM, 3:50:00.000000PM,N,N,Y,N,N,N,N,5/19/2025,7/25/2025,"Carlson,Sarah Ellen",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5720,COUN 5720,COUN 5720,701,Graduate,INTERN IN COUNSELING I,12,0,CRE,WSC2 154,T, 5:30:00.000000PM, 8:20:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5720,COUN 5720,COUN 5720,702,Graduate,INTERN IN COUNSELING I,12,0,CRE,WSC2 154,R, 5:30:00.000000PM, 8:20:00.000000PM,N,N,N,Y,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5720,COUN 5720,COUN 5720,703,Graduate,INTERN IN COUNSELING I,12,0,CRE,WSC2 154,M, 5:30:00.000000PM, 8:20:00.000000PM,Y,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5720,COUN 5720,COUN 5720,704,Graduate,INTERN IN COUNSELING I,12,0,CRE,WSC2 155,W, 1:00:00.000000PM, 3:50:00.000000PM,N,N,Y,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5721,COUN 5721,COUN 5721,401,Graduate,INTERN IN COUNSELING II,12,1,CRE,Internet,T, 5:30:00.000000PM, 8:20:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,"Tran,Kamiron",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5721,COUN 5721,COUN 5721,402,Graduate,INTERN IN COUNSELING II,12,1,CRE,Internet,R, 5:30:00.000000PM, 8:20:00.000000PM,N,N,N,Y,N,N,N,5/19/2025,7/25/2025,"Carlson,Sarah Ellen",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5721,COUN 5721,COUN 5721,403,Graduate,INTERN IN COUNSELING II,12,0,CRE,Internet,M, 5:30:00.000000PM, 8:20:00.000000PM,Y,N,N,N,N,N,N,5/19/2025,7/25/2025,"Yurkovich,Chelsea Victoria",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5721,COUN 5721,COUN 5721,404,Graduate,INTERN IN COUNSELING II,12,3,CRE,Internet,W, 1:00:00.000000PM, 3:50:00.000000PM,N,N,Y,N,N,N,N,5/19/2025,7/25/2025,"Carlson,Sarah Ellen",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5721,COUN 5721,COUN 5721,701,Graduate,INTERN IN COUNSELING II,12,0,CRE,WSC2 154,T, 5:30:00.000000PM, 8:20:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5721,COUN 5721,COUN 5721,702,Graduate,INTERN IN COUNSELING II,12,0,CRE,WSC2 154,R, 5:30:00.000000PM, 8:20:00.000000PM,N,N,N,Y,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5721,COUN 5721,COUN 5721,703,Graduate,INTERN IN COUNSELING II,12,0,CRE,WSC2 154,M, 5:30:00.000000PM, 8:20:00.000000PM,Y,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5721,COUN 5721,COUN 5721,704,Graduate,INTERN IN COUNSELING II,12,0,CRE,WSC2 155,W, 1:00:00.000000PM, 3:50:00.000000PM,N,N,Y,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5740,COUN 5740,COUN 5740,1,Graduate,GROUP COUNSELING,15,15,CRE,WH   113,W, 5:30:00.000000PM, 9:50:00.000000PM,N,N,Y,N,N,N,N,5/19/2025,7/25/2025,"King,Kimberly Joiner",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5740,COUN 5740,COUN 5740,2,Graduate,GROUP COUNSELING,15,0,CRE,WH   114,W, 5:30:00.000000PM, 9:50:00.000000PM,N,N,Y,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5740,COUN 5740,COUN 5740,201,Graduate,GROUP COUNSELING,12,9,CRE,WSC2 155,M, 9:00:00.000000AM,12:50:00.000000PM,Y,N,N,N,N,N,N,5/19/2025,7/25/2025,"Tran,Kamiron",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5760,COUN 5760,COUN 5760,1,Graduate,CHILD&ADLSCNT APRAIS,25,14,CRE,LANG 214,R, 5:30:00.000000PM, 9:20:00.000000PM,N,N,N,Y,N,N,N,5/19/2025,7/25/2025,"Aguilar,Elizabeth",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5790,COUN 5790,COUN 5790,1,Graduate,COUNS CULT DIVERSE,25,28,CRE,WH   112,M, 5:30:00.000000PM, 9:20:00.000000PM,Y,N,N,N,N,N,N,5/19/2025,7/25/2025,"Turner,Krystal K.",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5800,COUN 5800,COUN 5800,1,Graduate,STUDIES IN EDUC,25,13,CRE,WH   112,T, 5:30:00.000000PM, 9:20:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,"Bassir,Ametis Kristen",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5900,COUN 5900,COUN 5900,1,Graduate,SPECIAL PROBLEMS,8,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,5900,COUN 5900,COUN 5900,2,Graduate,SPECIAL PROBLEMS,8,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,6140,COUN 6140,COUN 6140,1,Graduate,ADV MULTICULTURAL CLG,10,16,CRE,WSC2 154,M, 1:00:00.000000PM, 4:50:00.000000PM,Y,N,N,N,N,N,N,5/19/2025,7/25/2025,"Sobrino,Mario David",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,6240,COUN 6240,COUN 6240,1,Graduate,CPP III,10,6,CRE,WSC2 154,M, 9:00:00.000000AM,12:50:00.000000PM,Y,N,N,N,N,N,N,5/19/2025,7/25/2025,"Yousef,Dina Kamal",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,6900,COUN 6900,COUN 6900,707,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Cartwright,Angie Denise",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,6900,COUN 6900,COUN 6900,708,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Ray,Deanne C",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Counseling and Higher Educatn,COUN,6900,COUN 6900,COUN 6900,709,Graduate,SPECIAL PROBLEMS,6,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Jones,Leslie Ann",10W,UNT Main Campus,Denton
